08.03.2013;13:30;S245;7022468;1;1
08.03.2013;13:30;S245;7038735;5;5
08.03.2013;13:30;S245;7042159;4;4
13.03.2013;13:30;S245;402310;1;1
13.03.2013;13:30;S245;696660;1;1
13.03.2013;13:30;S245;789689;1;1
15.03.2013;13:30;S245;527602;1;1
19.03.2013;13:30;S245;696660;1;1
19.03.2013;13:30;S245;789689;1;1
22.03.2013;12:30;S245;770924;2;2
22.03.2013;12:30;S245;770925;2;2
26.03.2013;13:30;S245;402310;1;1
26.03.2013;13:30;S245;527602;1;1
26.03.2013;13:30;S245;777982;1;1
26.03.2013;13:30;S245;789689;1;1
27.03.2013;17:30;S245;527602;1;1
29.03.2013;12:30;S245;7016898;2;2
29.03.2013;12:30;S245;7016899;2;2
02.04.2013;13:30;S245;402481;1;1
02.04.2013;13:30;S245;770189;1;1
02.04.2013;13:30;S245;789689;1;1
05.04.2013;12:30;S245;704479;1;1
05.04.2013;12:30;S245;777982;1;1
05.04.2013;12:30;S245;7011607;5;5
05.04.2013;12:30;S245;7011608;5;5
05.04.2013;12:30;S245;7034072;2;2
09.04.2013;13:30;S245;402310;1;1
09.04.2013;13:30;S245;527602;1;1
09.04.2013;13:30;S245;789689;1;1
16.04.2013;13:30;S245;527602;1;1
16.04.2013;13:30;S245;402363;1;1
16.04.2013;13:30;S245;789689;1;1
19.04.2013;12:30;S245;746279;6;6
19.04.2013;12:30;S245;775540;7;7
23.04.2013;13:30;S245;402310;1;1
23.04.2013;13:30;S245;527602;1;1
23.04.2013;13:30;S245;696573;1;1
23.04.2013;13:30;S245;770189;1;1
23.04.2013;13:30;S245;777982;1;1
23.04.2013;13:30;S245;789689;1;1
26.04.2013;12:30;S245;402484;1;1
26.04.2013;12:30;S245;746279;1;0
30.04.2013;13:30;S245;752271;1;1
01.05.2013;17:30;S245;402310;1;1
01.05.2013;17:30;S245;789689;1;1
03.05.2013;12:30;S245;402500;2;2
03.05.2013;12:30;S245;685346;2;2
03.05.2013;12:30;S245;7052713;1;1
03.05.2013;12:30;S245;7054750;2;2
